2000	0.032102823257446	16384
4000	0.033131122589111	16384
6000	0.036994934082031	16384
8000	0.022466897964478	16384
10000	0.048157930374146	16384
12000	0.036023855209351	16384
14000	0.019111156463623	16384
16000	0.012763977050781	16384
18000	0.022364139556885	16384
20000	0.015305995941162	16384
22000	0.014863967895508	16384
24000	0.061423063278198	16384
26000	0.01421594619751	16384
28000	0.015353918075562	16384
30000	0.015493869781494	16384
32000	0.01346492767334	16384
34000	0.014322996139526	16384
36000	0.015149831771851	16384
38000	0.022461891174316	16384
40000	0.01611590385437	16384
42000	0.016273021697998	16384
44000	0.015630960464478	16384
46000	0.016707897186279	16384
48000	0.01575493812561	16384
50000	0.014188051223755	16384
52000	0.015974044799805	16384
54000	0.015825986862183	16384
56000	0.011949062347412	16384
58000	0.015573024749756	16384
60000	0.015455007553101	16384
62000	0.018652200698853	16384
64000	0.016172885894775	16384
66000	0.018067836761475	16384
68000	0.015347957611084	16384
70000	0.018793106079102	16384
72000	0.016596078872681	16384
74000	0.016493082046509	16384
76000	0.015927076339722	16384
78000	0.019609212875366	16384
80000	0.022871971130371	16384
82000	0.016543865203857	16384
84000	0.016211032867432	16384
86000	0.018778085708618	16384
88000	0.016313076019287	16384
90000	0.014822006225586	16384
92000	0.01753306388855	16384
94000	0.015429973602295	16384
96000	0.015412092208862	16384
98000	0.017433166503906	16384
100000	0.01495099067688	16384
102000	0.013059139251709	16384
104000	0.017975091934204	16384
106000	0.017768144607544	16384
108000	0.012311220169067	16384
110000	0.016976118087769	16384
112000	0.013378143310547	16384
114000	0.016213178634644	16384
116000	0.015437126159668	16384
118000	0.017525196075439	16384
120000	0.01593804359436	16384
122000	0.015544891357422	16384
124000	0.015407085418701	16384
126000	0.016417026519775	16384
128000	0.014950037002563	16384
130000	0.016070127487183	16384
132000	0.016445875167847	16384
134000	0.019633054733276	16384
136000	0.017132043838501	16384
138000	0.020094871520996	16384
140000	0.016113042831421	16384
142000	0.020670175552368	16384
144000	0.018492937088013	16384
146000	0.016431093215942	16384
148000	0.023859977722168	16384
150000	0.015823841094971	16384
152000	0.015417814254761	16384
154000	0.026869058609009	16384
156000	0.020145177841187	16384
158000	0.024013996124268	16384
160000	0.014890909194946	16384
162000	0.017323017120361	16384
164000	0.017033100128174	16384
166000	0.016958951950073	16384
168000	0.019343852996826	16384
170000	0.019052982330322	16384
172000	0.016152143478394	16384
174000	0.015552043914795	16384
176000	0.017803192138672	16384
178000	0.015199899673462	16384
180000	0.016716003417969	16384
182000	0.031743049621582	16384
184000	0.016201019287109	16384
186000	0.019619941711426	16384
188000	0.016374826431274	16384
190000	0.017239093780518	16384
192000	0.015712022781372	16384
194000	0.015856981277466	16384
196000	0.019416809082031	16384
198000	0.028455018997192	16384
200000	0.018815994262695	16384
202000	0.014555931091309	16384
204000	0.020241975784302	16384
206000	0.019048929214478	16384
208000	0.016704082489014	16384
210000	0.014878988265991	16384
212000	0.018611907958984	16384
214000	0.017299175262451	16384
216000	0.017643213272095	16384
218000	0.014609098434448	16384
220000	0.01603102684021	16384
222000	0.037118911743164	16384
224000	0.016693115234375	16384
226000	0.016218900680542	16384
228000	0.016857862472534	16384
230000	0.018609046936035	16384
232000	0.016854047775269	16384
234000	0.017673969268799	16384
236000	0.019006967544556	16384
238000	0.023301839828491	16384
240000	0.016964912414551	16384
242000	0.02159595489502	16384
244000	0.017341136932373	16384
246000	0.020862102508545	16384
248000	0.016892194747925	16384
250000	0.018178939819336	16384
252000	0.019207000732422	16384
254000	0.02000093460083	16384
256000	0.015775918960571	16384
258000	0.018975019454956	16384
260000	0.022451877593994	16384
262000	0.018390893936157	16384
264000	0.016220092773438	16384
266000	0.019919872283936	16384
268000	0.018710851669312	16384
270000	0.021056890487671	16384
272000	0.018246173858643	16384
274000	0.017323970794678	16384
276000	0.01697301864624	16384
278000	0.019589900970459	16384
280000	0.020128965377808	16384
282000	0.017673015594482	16384
284000	0.021510124206543	16384
286000	0.015334844589233	16384
288000	0.015411138534546	16384
290000	0.015794992446899	16384
292000	0.015101194381714	16384
294000	0.017683982849121	16384
296000	0.017335891723633	16384
298000	0.016242980957031	16384
300000	0.027327060699463	16384
302000	0.01407790184021	16384
304000	0.015472173690796	16384
306000	0.013785123825073	16384
308000	0.020805835723877	16384
310000	0.013864040374756	16384
312000	0.021389961242676	16384
314000	0.015977144241333	16384
316000	0.015800952911377	16384
318000	0.01598596572876	16384
320000	0.015678882598877	16384
322000	0.015074968338013	16384
324000	0.015207052230835	16384
326000	0.016916990280151	16384
328000	0.015761852264404	16384
330000	0.022682905197144	16384
332000	0.018807888031006	16384
334000	0.016293048858643	16384
336000	0.014155864715576	16384
338000	0.016029119491577	16384
340000	0.015789985656738	16384
342000	0.015212059020996	16384
344000	0.016371011734009	16384
346000	0.028242111206055	16384
348000	0.019401073455811	16384
350000	0.01465916633606	16384
352000	0.017064809799194	16384
354000	0.015249967575073	16384
356000	0.015406847000122	16384
358000	0.015994071960449	16384
360000	0.015520095825195	16384
362000	0.019495964050293	16384
364000	0.014434099197388	16384
366000	0.015517950057983	16384
368000	0.01538610458374	16384
370000	0.015457153320312	16384
372000	0.015417098999023	16384
374000	0.015172958374023	16384
376000	0.022372007369995	16384
378000	0.014859199523926	16384
380000	0.014698028564453	16384
382000	0.014748096466064	16384
384000	0.016078948974609	16384
386000	0.015897035598755	16384
388000	0.015036821365356	16384
390000	0.05153489112854	16384
392000	0.031164884567261	16384
394000	0.015092849731445	16384
396000	0.015127897262573	16384
398000	0.015146017074585	16384
400000	0.016383171081543	16384
402000	0.015580892562866	16384
404000	0.015758037567139	19464192
406000	0.014126062393188	19464192
408000	0.016464948654175	19464192
410000	0.01496696472168	19464192
412000	0.014871120452881	19464192
414000	0.015697956085205	19464192
416000	0.019871950149536	19464192
418000	0.015818119049072	19464192
420000	0.019322872161865	19464192
422000	0.021440029144287	19464192
424000	0.017090082168579	19464192
426000	0.015645980834961	19464192
428000	0.01556396484375	19464192
430000	0.015555143356323	19464192
432000	0.013812065124512	19464192
434000	0.023183107376099	19464192
436000	0.018916130065918	19464192
438000	0.01396918296814	19464192
440000	0.017040967941284	19464192
442000	0.015771150588989	19464192
444000	0.015661954879761	19464192
446000	0.014652967453003	19464192
448000	0.015876770019531	19464192
450000	0.015623807907104	19464192
452000	0.015457153320312	19464192
454000	0.014904975891113	19464192
456000	0.01465106010437	19464192
458000	0.014798879623413	19464192
460000	0.016559839248657	19464192
462000	0.015413999557495	19464192
464000	0.015649080276489	19464192
466000	0.020200967788696	19464192
468000	0.015228986740112	19464192
470000	0.019442081451416	19464192
472000	0.015423059463501	19464192
474000	0.015939950942993	19464192
476000	0.01553201675415	19464192
478000	0.037724018096924	19464192
480000	0.030387878417969	19464192
482000	0.015469074249268	19464192
484000	0.016191005706787	19464192
486000	0.015949010848999	19464192
488000	0.015549898147583	19464192
490000	0.016237020492554	19464192
492000	0.02067494392395	19464192
494000	0.017229080200195	19464192
496000	0.013573884963989	19464192
498000	0.015362977981567	19464192
500000	0.014127016067505	19464192
502000	0.015293121337891	19464192
504000	0.015587091445923	19464192
506000	0.015460014343262	19464192
508000	0.016844034194946	19464192
510000	0.018681049346924	19464192
512000	0.014787912368774	19464192
514000	0.017379999160767	19464192
516000	0.016513109207153	19464192
518000	0.015604019165039	19464192
520000	0.015158891677856	19464192
522000	0.020162105560303	19464192
524000	0.034792900085449	19464192
526000	0.01634693145752	19464192
528000	0.014778852462769	19464192
530000	0.015270948410034	19464192
532000	0.016366004943848	19464192
534000	0.016298055648804	19464192
536000	0.038285970687866	19464192
538000	0.016294956207275	19464192
540000	0.015925168991089	19464192
542000	0.01622200012207	19464192
544000	0.016064882278442	19464192
546000	0.016135931015015	19464192
548000	0.015990018844604	19464192
550000	0.015959978103638	19464192
552000	0.015138864517212	19464192
554000	0.01802396774292	19464192
556000	0.01685094833374	19464192
558000	0.015653133392334	19464192
560000	0.016258001327515	19464192
562000	0.01650595664978	19464192
564000	0.016144990921021	19464192
566000	0.043374061584473	19464192
568000	0.027767896652222	19464192
570000	0.015282869338989	19464192
572000	0.015869855880737	19464192
574000	0.016133069992065	19464192
576000	0.016927003860474	19464192
578000	0.015388011932373	19464192
580000	0.01518702507019	19464192
582000	0.01613712310791	19464192
584000	0.016158819198608	19464192
586000	0.014904975891113	19464192
588000	0.015421152114868	19464192
590000	0.016039848327637	19464192
592000	0.015471935272217	19464192
594000	0.015321969985962	19464192
596000	0.019508123397827	19464192
598000	0.020855903625488	19464192
600000	0.018596172332764	19464192
602000	0.014811992645264	19464192
604000	0.015879154205322	19464192
606000	0.015830993652344	19464192
608000	0.018935918807983	19464192
610000	0.024649858474731	19464192
612000	0.016729831695557	19464192
614000	0.016057968139648	19464192
616000	0.015971899032593	19464192
618000	0.015166997909546	19464192
620000	0.015699148178101	19464192
622000	0.015645027160645	19464192
624000	0.015635967254639	19464192
626000	0.016842842102051	19464192
628000	0.02237606048584	19464192
630000	0.016781091690063	19464192
632000	0.016414165496826	19464192
634000	0.016660928726196	19464192
636000	0.016077041625977	19464192
638000	0.015780925750732	19464192
640000	0.015922069549561	19464192
642000	0.023128986358643	19464192
644000	0.019325971603394	19464192
646000	0.016010046005249	19464192
648000	0.016020059585571	19464192
650000	0.0155189037323	19464192
652000	0.015203952789307	19464192
654000	0.026335000991821	19464192
656000	0.021184921264648	19464192
658000	0.020172119140625	19464192
660000	0.015769004821777	19464192
662000	0.020906925201416	19464192
664000	0.017313003540039	19464192
666000	0.015738964080811	19464192
668000	0.016206979751587	19464192
670000	0.016720056533813	19464192
672000	0.014616966247559	19464192
674000	0.016716003417969	19464192
676000	0.017477035522461	19464192
678000	0.015500068664551	19464192
680000	0.02117395401001	19464192
682000	0.015699863433838	19464192
684000	0.015155076980591	19464192
686000	0.015121936798096	19464192
688000	0.016003131866455	19464192
690000	0.019849061965942	19464192
692000	0.020854949951172	19464192
694000	0.013577938079834	19464192
696000	0.015887022018433	19464192
698000	0.019556999206543	19464192
700000	0.031987905502319	19464192
702000	0.017723798751831	19464192
704000	0.017132043838501	19464192
706000	0.013859987258911	19464192
708000	0.016794919967651	19464192
710000	0.015640020370483	19464192
712000	0.015748977661133	19464192
714000	0.01569390296936	19464192
716000	0.015030145645142	19464192
718000	0.015748977661133	19464192
720000	0.015653133392334	19464192
722000	0.01495099067688	19464192
724000	0.016517877578735	19464192
726000	0.015968084335327	19464192
728000	0.016107082366943	19464192
730000	0.015430212020874	19464192
732000	0.015716075897217	19464192
734000	0.016309022903442	19464192
736000	0.016715049743652	19464192
738000	0.01736307144165	19464192
740000	0.015461921691895	19464192
